product_id,category,sub_category,price,stock_quantity
0_2308,Vêtements,T-shirts,20.28,87
1_215,Accessoires,Sacs à main,33.99,92
0_2207,Vêtements,T-shirts,7.99,33
2_33,Montres,Montres connectées,30.99,15
0_1946,Vêtements,T-shirts,5.07,76
1_345,Accessoires,Sacs à main,32.99,99
0_2099,Vêtements,T-shirts,7.99,32
0_4,Vêtements,T-shirts,25.33,68
0_1519,Vêtements,T-shirts,5.99,58
0_646,Vêtements,T-shirts,29.42,41
0_925,Vêtements,T-shirts,16.99,66
0_723,Vêtements,T-shirts,5.99,34
0_480,Vêtements,T-shirts,24.61,92
0_1171,Vêtements,T-shirts,0.99,86
0_2102,Vêtements,T-shirts,7.06,8
1_572,Accessoires,Sacs à main,19.95,15
0_1742,Vêtements,T-shirts,10.12,82
0_1752,Vêtements,T-shirts,5.99,19
0_1558,Vêtements,T-shirts,11.19,15
0_534,Vêtements,T-shirts,2.84,89
0_469,Vêtements,T-shirts,4.99,62
1_459,Accessoires,Sacs à main,15.99,62
1_552,Accessoires,Sacs à main,56.07,16
0_670,Vêtements,T-shirts,12.59,35
0_1390,Vêtements,T-shirts,19.37,22
0_782,Vêtements,T-shirts,11.84,59
1_105,Accessoires,Sacs à main,10.99,1
0_1482,Vêtements,T-shirts,8.32,14
0_158,Vêtements,T-shirts,16.54,19
0_449,Vêtements,T-shirts,17.99,74
0_1723,Vêtements,T-shirts,8.99,36
2_163,Montres,Montres connectées,68.99,16
1_388,Accessoires,Sacs à main,16.7,95
1_14,Accessoires,Sacs à main,13.28,4
0_1395,Vêtements,T-shirts,3.99,79
0_281,Vêtements,T-shirts,21.99,84
0_738,Vêtements,T-shirts,4.08,97
0_119,Vêtements,T-shirts,2.99,48
1_597,Accessoires,Sacs à main,29.99,21
0_792,Vêtements,T-shirts,8.1,50
0_567,Vêtements,T-shirts,5.99,56
0_565,Vêtements,T-shirts,1.99,27
0_699,Vêtements,T-shirts,18.99,75
0_1445,Vêtements,T-shirts,9.99,44
2_196,Montres,Montres connectées,103.92,51
1_535,Accessoires,Sacs à main,13.99,19
1_602,Accessoires,Sacs à main,39.07,91
0_2034,Vêtements,T-shirts,9.64,36
0_473,Vêtements,T-shirts,7.99,9
0_1673,Vêtements,T-shirts,6.99,6
1_330,Accessoires,Sacs à main,6.41,74
1_494,Accessoires,Sacs à main,49.16,17
0_379,Vêtements,T-shirts,9.99,42
0_2040,Vêtements,T-shirts,20.65,7
0_282,Vêtements,T-shirts,1.57,5
2_130,Montres,Montres connectées,142.58,10
0_1781,Vêtements,T-shirts,5.99,23
0_1569,Vêtements,T-shirts,15.99,96
0_1185,Vêtements,T-shirts,5.99,96
2_88,Montres,Montres connectées,77.63,81
0_1986,Vêtements,T-shirts,25.89,18
1_70,Accessoires,Sacs à main,36.09,13
0_1534,Vêtements,T-shirts,4.62,87
0_80,Vêtements,T-shirts,5.55,39
0_1957,Vêtements,T-shirts,17.99,15
0_1308,Vêtements,T-shirts,16.56,73
1_713,Accessoires,Sacs à main,33.99,81
2_11,Montres,Montres connectées,201.99,73
0_32,Vêtements,T-shirts,2.14,7
0_279,Vêtements,T-shirts,16.99,46
0_357,Vêtements,T-shirts,4.99,58
0_455,Vêtements,T-shirts,12.99,13
0_1096,Vêtements,T-shirts,10.99,82
1_626,Accessoires,Sacs à main,47.35,92
0_346,Vêtements,T-shirts,6.1,10
0_1139,Vêtements,T-shirts,3.99,42
1_33,Accessoires,Sacs à main,30.99,49
0_238,Vêtements,T-shirts,1.67,8
0_1967,Vêtements,T-shirts,12.99,1
0_1586,Vêtements,T-shirts,12.71,73
0_1856,Vêtements,T-shirts,9.57,71
0_1929,Vêtements,T-shirts,6.99,35
0_665,Vêtements,T-shirts,6.99,24
0_805,Vêtements,T-shirts,10.99,21
0_1970,Vêtements,T-shirts,27.42,87
0_681,Vêtements,T-shirts,5.99,94
0_164,Vêtements,T-shirts,15.57,48
1_576,Accessoires,Sacs à main,17.2,60
2_142,Montres,Montres connectées,105.24,10
0_758,Vêtements,T-shirts,4.0,73
0_1755,Vêtements,T-shirts,8.99,16
1_106,Accessoires,Sacs à main,7.21,54
2_99,Montres,Montres connectées,84.99,25
1_182,Accessoires,Sacs à main,7.71,60
0_553,Vêtements,T-shirts,13.99,3
0_1294,Vêtements,T-shirts,3.28,31
0_315,Vêtements,T-shirts,7.99,24
0_288,Vêtements,T-shirts,19.04,67
0_1867,Vêtements,T-shirts,23.99,76
1_389,Accessoires,Sacs à main,24.99,74
2_238,Montres,Montres connectées,93.92,83
0_1326,Vêtements,T-shirts,14.74,90
1_531,Accessoires,Sacs à main,6.99,41
1_110,Accessoires,Sacs à main,54.9,2
0_53,Vêtements,T-shirts,3.99,7
0_1718,Vêtements,T-shirts,9.67,37
0_1820,Vêtements,T-shirts,22.3,69
0_1773,Vêtements,T-shirts,10.99,92
0_662,Vêtements,T-shirts,7.54,52
0_297,Vêtements,T-shirts,14.99,84
0_756,Vêtements,T-shirts,2.41,60
0_1018,Vêtements,T-shirts,11.06,70
0_1350,Vêtements,T-shirts,14.45,46
0_1749,Vêtements,T-shirts,34.99,73
1_428,Accessoires,Sacs à main,39.23,31
0_2248,Vêtements,T-shirts,19.58,46
0_2049,Vêtements,T-shirts,5.99,1
0_957,Vêtements,T-shirts,2.99,26
1_466,Accessoires,Sacs à main,15.81,9
1_659,Accessoires,Sacs à main,8.99,68
0_1352,Vêtements,T-shirts,4.5,22
0_216,Vêtements,T-shirts,23.19,27
1_269,Accessoires,Sacs à main,47.99,59
0_1690,Vêtements,T-shirts,13.18,93
0_720,Vêtements,T-shirts,6.8,52
0_8,Vêtements,T-shirts,15.08,61
0_650,Vêtements,T-shirts,18.7,19
0_1835,Vêtements,T-shirts,8.99,52
1_276,Accessoires,Sacs à main,56.97,67
0_1952,Vêtements,T-shirts,3.95,65
0_522,Vêtements,T-shirts,2.54,99
0_233,Vêtements,T-shirts,10.99,16
0_1761,Vêtements,T-shirts,7.99,29
0_415,Vêtements,T-shirts,10.99,18
1_95,Accessoires,Sacs à main,21.99,28
1_101,Accessoires,Sacs à main,9.99,50
0_2209,Vêtements,T-shirts,8.99,55
0_1487,Vêtements,T-shirts,4.99,85
0_2088,Vêtements,T-shirts,30.0,38
0_266,Vêtements,T-shirts,18.96,26
1_383,Accessoires,Sacs à main,28.99,53
0_894,Vêtements,T-shirts,3.03,74
0_2065,Vêtements,T-shirts,7.99,11
0_538,Vêtements,T-shirts,4.91,39
0_871,Vêtements,T-shirts,16.99,18
1_413,Accessoires,Sacs à main,17.99,48
1_518,Accessoires,Sacs à main,6.52,4
1_238,Accessoires,Sacs à main,2.0,77
1_475,Accessoires,Sacs à main,20.99,52
0_58,Vêtements,T-shirts,9.49,29
0_51,Vêtements,T-shirts,4.99,10
0_908,Vêtements,T-shirts,15.15,55
0_442,Vêtements,T-shirts,4.4,48
0_1454,Vêtements,T-shirts,7.41,58
0_460,Vêtements,T-shirts,1.25,47
0_171,Vêtements,T-shirts,18.99,76
0_1095,Vêtements,T-shirts,6.99,74
0_685,Vêtements,T-shirts,12.99,52
0_673,Vêtements,T-shirts,5.99,90
0_1297,Vêtements,T-shirts,18.99,3
0_1324,Vêtements,T-shirts,3.93,90
1_236,Accessoires,Sacs à main,14.04,86
1_51,Accessoires,Sacs à main,45.99,52
0_325,Vêtements,T-shirts,15.99,82
0_1116,Vêtements,T-shirts,2.97,98
0_2232,Vêtements,T-shirts,8.94,98
0_2081,Vêtements,T-shirts,24.99,7
0_903,Vêtements,T-shirts,3.99,18
0_1061,Vêtements,T-shirts,19.99,94
0_1463,Vêtements,T-shirts,21.99,26
0_940,Vêtements,T-shirts,21.22,51
2_101,Montres,Montres connectées,63.99,1
0_34,Vêtements,T-shirts,6.91,27
1_543,Accessoires,Sacs à main,51.99,8
1_651,Accessoires,Sacs à main,18.99,73
2_123,Montres,Montres connectées,147.99,45
1_272,Accessoires,Sacs à main,4.55,66
0_1644,Vêtements,T-shirts,4.77,94
0_1439,Vêtements,T-shirts,22.99,91
0_1937,Vêtements,T-shirts,11.99,3
0_1989,Vêtements,T-shirts,3.99,4
0_2001,Vêtements,T-shirts,7.99,84
1_387,Accessoires,Sacs à main,9.99,97
1_331,Accessoires,Sacs à main,55.99,79
0_1314,Vêtements,T-shirts,20.63,28
0_607,Vêtements,T-shirts,14.99,6
2_23,Montres,Montres connectées,115.99,38
0_146,Vêtements,T-shirts,17.14,55
0_802,Vêtements,T-shirts,11.22,64
1_140,Accessoires,Sacs à main,38.56,1
0_1920,Vêtements,T-shirts,25.16,16
